problem,sample_id,c1_ls,c2_ls,z1,z2,status,iterations,f_eval,g_eval,cpu_sec,grad_inf,converged,J,J_star,rel_dev
P10_exponential_10,21,0.1541517664920211,0.24161133853459293,0.8912481888574735,0.24109352558576447,ok,5,13,14,0.00023659999715164304,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,22,0.09466979884956878,0.22028431732512418,0.8461878774877282,0.21972376485483386,ok,5,13,14,0.00023570000485051423,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,23,0.07214772841756452,0.2922826705357694,0.8210783763793639,0.2918664033424543,ok,5,13,14,0.0002347999979974702,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,24,0.16861447018161907,0.24857045890260765,0.8995364597637201,0.24806659208678122,ok,5,13,14,0.0002344999957131222,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,25,0.05824559287263865,0.2652976710493074,0.8012954044746715,0.2648273257007088,ok,5,13,14,0.0002375999974901788,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,26,0.08102105926216685,0.3157617233765834,0.8317988651141968,0.3153925083933702,ok,5,13,14,0.00023550000332761556,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,27,0.1420184958608588,0.3459313629061198,0.8836712949492385,0.34562260812236456,ok,5,13,14,0.0002447000006213784,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,28,0.04865847103486394,0.36195447000807207,0.7846737593215297,0.36167782565939083,ok,5,13,14,0.00023810000129742548,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,29,0.040097152540608555,0.24710012250896635,0.7667879406337731,0.2465933091272208,ok,5,13,14,0.00023650000366615131,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,30,0.05742791944250284,0.240812826175248,0.7999887377514664,0.24029341300125048,ok,5,13,14,0.00023550000332761556,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,31,0.16643636256652447,0.3666438828011833,0.8983347865405039,0.36637663607333,ok,5,13,14,0.00023480000527342781,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,32,0.10376863753241672,0.3660810907762303,0.8546694511436055,0.3658127162086476,ok,5,13,14,0.0002334000018890947,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,33,0.1739372356079649,0.33614745046891376,0.9024089448580384,0.3358190886462062,ok,5,13,14,0.0002342000007047318,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,34,0.12487233560138014,0.3958175106640642,0.8717796093654244,0.3956087281203048,ok,5,13,14,0.00024020000273594633,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,35,0.07510277675511408,0.37772692332596186,0.8247884091151471,0.3774818871001622,ok,5,13,14,0.00023729999520583078,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,36,0.05826690367994947,0.22053183019931122,0.8013292139968641,0.21997177374680482,ok,5,13,14,0.00023570000485051423,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,37,0.12345858903860192,0.27006394915877885,0.8707272669323312,0.2696031554697183,ok,5,13,14,0.0002358999990974553,3.183061087708161e-06,True,13.0,13.0,0.0
P10_exponential_10,38,0.235327418100145,0.244925190438556,0.9303469751731765,0.24441401847550703,ok,5,13,14,0.0002342000007047318,3.183061087708161e-06,True,13.0,13.0,0.0
