problem,method,c1_ls,c2_ls,status,iterations,f_eval,g_eval,h_eval,cpu_sec,f_final,grad_inf,error
P7_rosenbrock_2,BFGSW,0.05,0.4,ok,28,62,63,0,0.001056600000083563,4.335047213532982e-13,2.6223252567732492e-05,
P7_rosenbrock_2,BFGSW,0.05,0.5,ok,28,49,50,0,0.0009033999995153863,6.799569736193991e-14,8.585475316561441e-06,
P7_rosenbrock_2,BFGSW,0.05,0.6,ok,30,56,57,0,0.000988800000413903,7.010297193103138e-16,9.310035243628237e-07,
P7_rosenbrock_2,BFGSW,0.05,0.7,ok,32,53,54,0,0.000843699999677483,2.6276503851917593e-16,1.600453596256584e-08,
P7_rosenbrock_2,BFGSW,0.05,0.8,ok,33,53,54,0,0.0008588000000600005,1.8660370305775002e-13,9.716909824343453e-06,
P7_rosenbrock_2,BFGSW,0.05,0.9,ok,33,53,54,0,0.0008520999999745982,1.8660370305775002e-13,9.716909824343453e-06,
P7_rosenbrock_2,BFGSW,0.05,0.99,ok,33,53,54,0,0.0008510999996360624,1.8660370305775002e-13,9.716909824343453e-06,
P7_rosenbrock_2,DFPW,1e-05,0.1,ok,34,144,145,0,0.0015263000004779315,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,1e-05,0.2,ok,39,153,154,0,0.0017759999991540099,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,1e-05,0.3,ok,41,144,145,0,0.0017442000007577008,7.35588622425796e-12,0.00010454097479504248,
P7_rosenbrock_2,DFPW,1e-05,0.4,ok,41,137,138,0,0.0015621000002283836,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,1e-05,0.5,ok,32,87,88,0,0.0010689999999158317,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,1e-05,0.6,ok,95,136,137,0,0.0022088000005169306,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,1e-05,0.7,ok,39,94,95,0,0.001504600000771461,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,1e-05,0.8,ok,45,92,93,0,0.0013703999993595062,1.4414635547075919e-11,0.0001402900460660212,
P7_rosenbrock_2,DFPW,1e-05,0.9,ok,35,57,58,0,0.0008900000011635711,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,1e-05,0.99,ok,45,66,67,0,0.0011617000000114786,8.900458135144686e-14,9.922060515511455e-06,
P7_rosenbrock_2,DFPW,5e-05,0.1,ok,34,144,145,0,0.001690299999609124,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,5e-05,0.2,ok,39,153,154,0,0.001671399999395362,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,5e-05,0.3,ok,41,144,145,0,0.002002899998842622,7.35588622425796e-12,0.00010454097479504248,
P7_rosenbrock_2,DFPW,5e-05,0.4,ok,41,137,138,0,0.001558800000566407,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,5e-05,0.5,ok,32,87,88,0,0.0010456999989401083,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,5e-05,0.6,ok,95,136,137,0,0.0021486999994522193,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,5e-05,0.7,ok,39,94,95,0,0.0011915999984921655,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,5e-05,0.8,ok,45,92,93,0,0.0017184999996970873,1.4414635547075919e-11,0.0001402900460660212,
P7_rosenbrock_2,DFPW,5e-05,0.9,ok,35,57,58,0,0.0010714000000007218,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,5e-05,0.99,ok,45,66,67,0,0.0012955999991390854,8.900458135144686e-14,9.922060515511455e-06,
P7_rosenbrock_2,DFPW,0.0001,0.1,ok,34,144,145,0,0.0017805000006774208,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,0.0001,0.2,ok,39,153,154,0,0.0017554999994899845,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,0.0001,0.3,ok,41,144,145,0,0.0015846999995119404,7.35588622425796e-12,0.00010454097479504248,
P7_rosenbrock_2,DFPW,0.0001,0.4,ok,41,137,138,0,0.0018454000000929227,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,0.0001,0.5,ok,32,87,88,0,0.0011811999993369682,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,0.0001,0.6,ok,95,136,137,0,0.002172299999074312,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,0.0001,0.7,ok,39,94,95,0,0.0012027000011585187,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,0.0001,0.8,ok,45,92,93,0,0.0012406999994709622,1.4414635547075919e-11,0.0001402900460660212,
P7_rosenbrock_2,DFPW,0.0001,0.9,ok,35,57,58,0,0.0008541999995941296,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,0.0001,0.99,ok,45,66,67,0,0.0013913000002503395,8.900458135144686e-14,9.922060515511455e-06,
P7_rosenbrock_2,DFPW,0.0005,0.1,ok,34,144,145,0,0.0016993999997794162,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,0.0005,0.2,ok,39,153,154,0,0.0016660999990563141,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,0.0005,0.3,ok,41,144,145,0,0.0016127999988384545,7.35588622425796e-12,0.00010454097479504248,
P7_rosenbrock_2,DFPW,0.0005,0.4,ok,41,137,138,0,0.0015639000012015458,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,0.0005,0.5,ok,32,87,88,0,0.0013335999992705183,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,0.0005,0.6,ok,95,136,137,0,0.0023721000015939353,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,0.0005,0.7,ok,39,94,95,0,0.0011902000005648006,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,0.0005,0.8,ok,45,92,93,0,0.0012496999988798052,1.4414635547075919e-11,0.0001402900460660212,
P7_rosenbrock_2,DFPW,0.0005,0.9,ok,35,57,58,0,0.0008546000008209376,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,0.0005,0.99,ok,45,66,67,0,0.0010634999998728745,8.900458135144686e-14,9.922060515511455e-06,
P7_rosenbrock_2,DFPW,0.001,0.1,ok,34,144,145,0,0.0018825000006472692,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,0.001,0.2,ok,39,153,154,0,0.0018490999991627177,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,0.001,0.3,ok,41,144,145,0,0.0015961999997671228,7.35588622425796e-12,0.00010454097479504248,
P7_rosenbrock_2,DFPW,0.001,0.4,ok,41,137,138,0,0.0015485999992961297,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,0.001,0.5,ok,32,87,88,0,0.00105499999881431,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,0.001,0.6,ok,95,136,137,0,0.002595800000563031,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,0.001,0.7,ok,39,94,95,0,0.0013816999999107793,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,0.001,0.8,ok,45,92,93,0,0.0013605999993160367,1.4414635547075919e-11,0.0001402900460660212,
P7_rosenbrock_2,DFPW,0.001,0.9,ok,35,57,58,0,0.0008854999996401602,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,0.001,0.99,ok,45,66,67,0,0.0010342000005039154,8.900458135144686e-14,9.922060515511455e-06,
P7_rosenbrock_2,DFPW,0.005,0.1,ok,34,144,145,0,0.0016613000007055234,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,0.005,0.2,ok,39,153,154,0,0.0018256999992445344,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,0.005,0.3,ok,41,144,145,0,0.001640899999983958,7.35588622425796e-12,0.00010454097479504248,
P7_rosenbrock_2,DFPW,0.005,0.4,ok,41,137,138,0,0.001540200000818004,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,0.005,0.5,ok,32,87,88,0,0.0010481999997864477,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,0.005,0.6,ok,95,136,137,0,0.0028732999999192543,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,0.005,0.7,ok,39,94,95,0,0.0018787999997584848,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,0.005,0.8,ok,45,92,93,0,0.0017520000001240987,1.4414635547075919e-11,0.0001402900460660212,
P7_rosenbrock_2,DFPW,0.005,0.9,ok,35,57,58,0,0.0011295999993308214,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,0.005,0.99,ok,45,66,67,0,0.0014135000001260778,8.900458135144686e-14,9.922060515511455e-06,
P7_rosenbrock_2,DFPW,0.01,0.1,ok,34,144,145,0,0.00192349999997532,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,0.01,0.2,ok,39,153,154,0,0.0019524999988789205,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,0.01,0.3,ok,41,144,145,0,0.0017392999998264713,7.35588622425796e-12,0.00010454097479504248,
P7_rosenbrock_2,DFPW,0.01,0.4,ok,41,137,138,0,0.0015779999994265381,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,0.01,0.5,ok,32,87,88,0,0.0010695000000850996,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,0.01,0.6,ok,95,136,137,0,0.002527300001020194,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,0.01,0.7,ok,39,94,95,0,0.0013723000010941178,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,0.01,0.8,ok,45,92,93,0,0.0012421999999787658,1.4414635547075919e-11,0.0001402900460660212,
P7_rosenbrock_2,DFPW,0.01,0.9,ok,35,57,58,0,0.000866899999891757,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,0.01,0.99,ok,45,66,67,0,0.001198700001623365,8.900458135144686e-14,9.922060515511455e-06,
P7_rosenbrock_2,DFPW,0.05,0.1,ok,34,144,145,0,0.0015328999998018844,3.922632709311531e-11,0.00011062179883536821,
P7_rosenbrock_2,DFPW,0.05,0.2,ok,39,153,154,0,0.0019840000004478497,1.0515537502803065e-11,6.41746768300358e-05,
P7_rosenbrock_2,DFPW,0.05,0.3,ok,42,136,137,0,0.0016300000006594928,1.0465570812284966e-12,3.811796191463556e-05,
P7_rosenbrock_2,DFPW,0.05,0.4,ok,41,137,138,0,0.0016300000006594928,2.9750576859575335e-11,0.0002144228250456636,
P7_rosenbrock_2,DFPW,0.05,0.5,ok,32,87,88,0,0.0010904999999183929,6.469275102265292e-12,1.4450990828826273e-05,
P7_rosenbrock_2,DFPW,0.05,0.6,ok,95,136,137,0,0.0021676000014849706,2.2393919473118065e-11,3.365300548051133e-05,
P7_rosenbrock_2,DFPW,0.05,0.7,ok,39,94,95,0,0.0014176999993651407,3.3267765822386167e-18,1.958664338749448e-09,
P7_rosenbrock_2,DFPW,0.05,0.8,ok,31,58,59,0,0.0008405999997194158,2.1303467619844862e-13,2.6257513454885787e-06,
P7_rosenbrock_2,DFPW,0.05,0.9,ok,35,57,58,0,0.000877500000569853,1.2074579493373316e-13,7.96251525719509e-07,
P7_rosenbrock_2,DFPW,0.05,0.99,ok,45,66,67,0,0.0010481999997864477,8.900458135144686e-14,9.922060515511455e-06,
P8_rosenbrock_100,GradientDescentW,1e-05,0.1,ok,42,462,463,0,0.036361000000397325,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.2,ok,42,462,463,0,0.0364597000007052,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.3,ok,42,462,463,0,0.03749299999981304,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.4,ok,42,462,463,0,0.03637610000077984,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.5,ok,42,462,463,0,0.03613509999922826,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.6,ok,42,462,463,0,0.03654330000063055,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.7,ok,42,462,463,0,0.03681929999947897,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.8,ok,42,462,463,0,0.042187200000626035,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.9,ok,42,462,463,0,0.03640400000040245,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,1e-05,0.99,ok,42,462,463,0,0.03658779999932449,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.1,ok,42,462,463,0,0.03718469999876106,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.2,ok,42,462,463,0,0.03621300000122574,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.3,ok,42,462,463,0,0.03661339999962365,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.4,ok,42,462,463,0,0.03683410000121512,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.5,ok,42,462,463,0,0.036368099999890546,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.6,ok,42,462,463,0,0.03624370000034105,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.7,ok,42,462,463,0,0.037338300000556046,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.8,ok,42,462,463,0,0.03650190000007569,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.9,ok,42,462,463,0,0.040218000000095344,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,5e-05,0.99,ok,42,462,463,0,0.03654370000003837,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.1,ok,42,462,463,0,0.03715910000028089,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.2,ok,42,462,463,0,0.03725289999965753,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.3,ok,42,462,463,0,0.04187690000071598,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.4,ok,42,462,463,0,0.03873630000089179,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.5,ok,42,462,463,0,0.03540830000019923,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.6,ok,42,462,463,0,0.03511900000012247,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.7,ok,42,462,463,0,0.03603339999972377,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.8,ok,42,462,463,0,0.03628019999996468,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.9,ok,42,462,463,0,0.03654620000088471,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0001,0.99,ok,42,462,463,0,0.03599380000014207,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.1,ok,42,462,463,0,0.03608910000002652,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.2,ok,42,462,463,0,0.038356999999450636,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.3,ok,42,462,463,0,0.036813600001551094,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.4,ok,42,462,463,0,0.03661699999975099,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.5,ok,42,462,463,0,0.03791869999986375,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.6,ok,42,462,463,0,0.03612690000045404,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.7,ok,42,462,463,0,0.04163390000030631,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.8,ok,42,462,463,0,0.0375382999991416,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.9,ok,42,462,463,0,0.03700600000047416,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.0005,0.99,ok,42,462,463,0,0.03611839999939548,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.1,ok,42,462,463,0,0.03626140000051237,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.2,ok,42,462,463,0,0.03549340000063239,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.3,ok,42,462,463,0,0.03829479999876639,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.4,ok,42,462,463,0,0.03637259999959497,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.5,ok,42,462,463,0,0.036157900000034715,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.6,ok,42,462,463,0,0.036653799999839975,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.7,ok,42,462,463,0,0.03583900000012363,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.8,ok,42,462,463,0,0.03827120000096329,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.9,ok,42,462,463,0,0.03773960000035004,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.001,0.99,ok,42,462,463,0,0.036213600000337465,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.1,ok,42,462,463,0,0.03632629999992787,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.2,ok,42,462,463,0,0.036283699999330565,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.3,ok,42,462,463,0,0.035766299999522744,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.4,ok,42,462,463,0,0.03596999999899708,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.5,ok,42,462,463,0,0.036293299999670126,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.6,ok,42,462,463,0,0.036012800001117284,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.7,ok,42,462,463,0,0.03622440000071947,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.8,ok,42,462,463,0,0.03572410000015225,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.9,ok,42,462,463,0,0.03622259999974631,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.005,0.99,ok,42,462,463,0,0.03670660000170756,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.1,ok,42,462,463,0,0.03640810000069905,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.2,ok,42,462,463,0,0.036433499999475316,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.3,ok,42,462,463,0,0.03593689999979688,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.4,ok,42,462,463,0,0.03714840000066033,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.5,ok,42,462,463,0,0.03587189999961993,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.6,ok,42,462,463,0,0.03608850000091479,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.7,ok,42,462,463,0,0.03701820000060252,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.8,ok,42,462,463,0,0.04002330000002985,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.9,ok,42,462,463,0,0.04048739999961981,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.01,0.99,ok,42,462,463,0,0.036472699999649194,3.9866238544026027,0.00020582608404045438,
P8_rosenbrock_100,GradientDescentW,0.05,0.1,ok,42,462,463,0,0.036285999998654006,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.2,ok,42,462,463,0,0.03748439999981201,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.3,ok,42,462,463,0,0.03850090000014461,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.4,ok,42,462,463,0,0.036358999999720254,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.5,ok,42,462,463,0,0.0376538000000437,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.6,ok,42,462,463,0,0.036980799999582814,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.7,ok,42,462,463,0,0.03871640000033949,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.8,ok,42,462,463,0,0.037462300000697724,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.9,ok,42,462,463,0,0.0454280000012659,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,GradientDescentW,0.05,0.99,ok,42,462,463,0,0.04547140000067884,3.986623854402602,0.00020582631386743822,
P8_rosenbrock_100,NewtonW,1e-05,0.1,ok,4,8,9,4,0.001964099999895552,3.986623854300934,1.7798993390272244e-09,
P8_rosenbrock_100,NewtonW,1e-05,0.2,ok,4,5,6,4,0.0010808999995788326,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.3,ok,4,5,6,4,0.0014343000002554618,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.4,ok,4,5,6,4,0.0011948999999731313,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.5,ok,4,5,6,4,0.001138100000389386,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.6,ok,4,5,6,4,0.0010697000016079983,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.7,ok,4,5,6,4,0.00105499999881431,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.8,ok,4,5,6,4,0.001057700001183548,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.9,ok,4,5,6,4,0.0013061999998171814,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,1e-05,0.99,ok,4,5,6,4,0.0011934000012843171,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.1,ok,4,8,9,4,0.00130650000028254,3.986623854300934,1.7798993390272244e-09,
P8_rosenbrock_100,NewtonW,5e-05,0.2,ok,4,5,6,4,0.0010538999995333143,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.3,ok,4,5,6,4,0.0010603999999148073,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.4,ok,4,5,6,4,0.0011146999986522133,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.5,ok,4,5,6,4,0.0010684999997465638,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.6,ok,4,5,6,4,0.0014590999999199994,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.7,ok,4,5,6,4,0.001109599999836064,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.8,ok,4,5,6,4,0.0013003000003664056,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.9,ok,4,5,6,4,0.0010670000010577496,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,5e-05,0.99,ok,4,5,6,4,0.0010486999999557156,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.1,ok,4,8,9,4,0.001309300001594238,3.986623854300934,1.7798993390272244e-09,
P8_rosenbrock_100,NewtonW,0.0001,0.2,ok,4,5,6,4,0.001080599999113474,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.3,ok,4,5,6,4,0.0014599999994970858,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.4,ok,4,5,6,4,0.0013455999996949686,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.5,ok,4,5,6,4,0.0013030999998591142,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.6,ok,4,5,6,4,0.0012185999985376839,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.7,ok,4,5,6,4,0.0011433999989094445,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.8,ok,4,5,6,4,0.001060999999026535,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.9,ok,4,5,6,4,0.0013096000002406072,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0001,0.99,ok,4,5,6,4,0.0011295999993308214,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0005,0.1,ok,4,8,9,4,0.001513699999122764,3.986623854300934,1.7798993390272244e-09,
P8_rosenbrock_100,NewtonW,0.0005,0.2,ok,4,5,6,4,0.0011726000011549331,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0005,0.3,ok,4,5,6,4,0.001306599999225,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0005,0.4,ok,4,5,6,4,0.0014315999997052131,3.9866238543009347,6.453247740623169e-07,
P8_rosenbrock_100,NewtonW,0.0005,0.5,ok,4,5,6,4,0.001536800000394578,3.9866238543009347,6.453247740623169e-07,
